[2024-09-27 08:11:23][ERROR]	 file open fail : cloud00.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud00.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud01.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud01.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud02.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud02.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud03.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud03.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud04.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud04.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud05.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud05.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud06.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud06.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud07.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : cloud07.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : shininess.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : shininess.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : incloudscub1emap.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : incloudscub1emap.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : incloudscub1emap.dds
[2024-09-27 08:11:23][ERROR]	 file open fail : incloudscub1emap.dds
[2024-09-27 08:11:23][ERROR]	NSEffectLua::LuaLoad(), File Open c:\Users\Arthu\Desktop\Arthur\YongGS\YongGS\GSSource\_Bin\Data\Effect\effect.lua
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud00.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud00.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud01.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud01.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud02.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud02.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud03.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud03.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud04.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud04.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud05.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud05.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud06.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud06.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud07.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : cloud07.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : shininess.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : shininess.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : incloudscub1emap.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : incloudscub1emap.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : incloudscub1emap.dds
[2024-09-27 08:11:24][ERROR]	 file open fail : incloudscub1emap.dds
